image,name,yelpLink,reviewCount,dollarAmount,foodType,neighborhood,address,city,phone,rating
https://s3-media4.fl.yelpcdn.com/bphoto/Njf6Ii59pZSiIOyIx3AT8w/90s.jpg,Fiery Rons Home Team BBQ,https://www.yelp.com/biz/fiery-rons-home-team-bbq-sullivans-island?osq=Restaurants,205,$$,Barbeque,Sullivan's Island,2209 Middle St,"Sullivan's Island, SC 29482",(843) 883-3131,4
https://s3-media3.fl.yelpcdn.com/bphoto/vIscLZJ4M_HJrNCLwRP3-w/90s.jpg,Poe's Tavern,https://www.yelp.com/biz/poes-tavern-sullivans-island?osq=Restaurants,574,$$,Bars,Sullivan's Island,2210 Middle St,"Sullivan's Island, SC 29482",(843) 883-0083,4
https://s3-media2.fl.yelpcdn.com/bphoto/6LoThA5xk83lbbIwd_OBYw/90s.jpg,The Beardcat's Sweet Shop,https://www.yelp.com/biz/the-beardcats-sweet-shop-sullivans-island?osq=Restaurants,44,$,Gelato,Sullivan's Island,2063 Middle St,"Sullivan's Island, SC 29482",(843) 416-5025,4.5
https://s3-media1.fl.yelpcdn.com/bphoto/-Z_lp8GSh9RFuCXP86NjxA/90s.jpg,The Obstinate Daughter,https://www.yelp.com/biz/the-obstinate-daughter-sullivans-island?osq=Restaurants,372,$$,Pizza,Sullivan's Island,2063 Middle St,"Sullivan's Island, SC 29482",(843) 416-5020,4.5
https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Food Lion,https://www.yelp.com/biz/food-lion-charleston-8?osq=Restaurants,2,$,Delis,Wagener Terrace,1015 King St,"Charleston, SC 29403",(843) 577-8990,1
https://s3-media3.fl.yelpcdn.com/bphoto/S2Qzvbk4KJj-qTGEYy0elw/90s.jpg,Moe's Crosstown Tavern,https://www.yelp.com/biz/moes-crosstown-tavern-charleston?osq=Restaurants,101,$,Bars,Wagener Terrace,714 Rutledge Ave,"Charleston, SC 29403",(843) 641-0469,4.5
https://s3-media3.fl.yelpcdn.com/bphoto/Zk1zpEc-mb1ScOhFRFIdrg/90s.jpg,The Park Cafe,https://www.yelp.com/biz/the-park-cafe-charleston?osq=Restaurants,185,$$,American,Wagener Terrace,730 Rutledge Ave,"Charleston, SC 29403",(843) 410-1070,4.5
https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,China Gourmet,https://www.yelp.com/biz/china-gourmet-charleston?osq=Restaurants,1,,Chinese,West Ashley,2051 Sam Rittenberg Blvd,"Charleston, SC 29407",(843) 766-6332,1
https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Subway,https://www.yelp.com/biz/subway-charleston-19?osq=Restaurants,1,,Sandwiches,West Ashley,3417 Shelby Ray Ct,"Charleston, SC 29414",(843) 769-6088,1
https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,McDonald's,https://www.yelp.com/biz/mcdonalds-charleston-24?osq=Restaurants,5,$,Burgers,West Ashley,2050 Savannah Hwy,"Charleston, SC 29407",(843) 556-1163,1
https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,McDonald's,https://www.yelp.com/biz/mcdonalds-charleston-21?osq=Restaurants,4,$,Fast Food,West Ashley,1201 Sam Rittenberg Blvd,"Charleston, SC 29407",(843) 571-2070,1.5
https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,McDonald's,https://www.yelp.com/biz/mcdonalds-charleston-22?osq=Restaurants,4,$,Fast Food,West Ashley,2050 Savannah Hwy,"Charleston, SC 29407",(843) 556-1163,1.5
https://s3-media1.fl.yelpcdn.com/bphoto/JDLLYZd5Hbo3S300ro9uvg/90s.jpg,Taco Bell,https://www.yelp.com/biz/taco-bell-charleston-12?osq=Restaurants,10,$,Tex-Mex,West Ashley,1024 St Andrews Blvd,"Charleston, SC 29407",(843) 769-2985,1.5
https://s3-media2.fl.yelpcdn.com/bphoto/5ZxQ9eeZJU-oa-_lrBBOrA/90s.jpg,Burger King,https://www.yelp.com/biz/burger-king-charleston-11?osq=Restaurants,14,$,Burgers,West Ashley,1812 Sam Rittenberg Blvd,"Charleston, SC 29407",(843) 571-0460,1.5
https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Wok-in-Go,https://www.yelp.com/biz/wok-in-go-charleston-2?osq=Restaurants,1,,Thai,West Ashley,1303 Ashley River Rd,"Charleston, SC 29407",(843) 414-7726,2
https://s3-media2.fl.yelpcdn.com/bphoto/NQyj93ZqYg_n-OnrecvTBg/90s.jpg,International House of Pancakes,https://www.yelp.com/biz/international-house-of-pancakes-charleston-2?osq=Restaurants,4,$,Breakfast & Brunch,West Ashley,1521 Savannah Hwy,"Charleston, SC 29407",(843) 556-3441,2
https://s3-media2.fl.yelpcdn.com/bphoto/C-yAhQFpS5F4zMlZJVyiFA/90s.jpg,Hardee's,https://www.yelp.com/biz/hardees-charleston-4?osq=Restaurants,5,$,Fast Food,West Ashley,2109 Savannah Hwy,"Charleston, SC 29414",(843) 763-8826,2
https://s3-media4.fl.yelpcdn.com/bphoto/5yGIxjxi304U1lyL_X_jig/90s.jpg,McDonald's,https://www.yelp.com/biz/mcdonalds-charleston-7?osq=Restaurants,5,$,Fast Food,West Ashley,3951 W Ashley Cir,"Charleston, SC 29414",(843) 852-9615,2
https://s3-media1.fl.yelpcdn.com/bphoto/xQBEf56QPUNR-QekZuwfnQ/90s.jpg,Little Caesars Pizza,https://www.yelp.com/biz/little-caesars-pizza-charleston-4?osq=Restaurants,6,$,Pizza,West Ashley,1367 Ashley River Rd,"Charleston, SC 29407",(843) 556-3536,2
https://s3-media3.fl.yelpcdn.com/bphoto/hH6p9zcz7NoiwzPMzRnBxQ/90s.jpg,Pizza Hut,https://www.yelp.com/biz/pizza-hut-charleston-15?osq=Restaurants,7,$$,Pizza,West Ashley,1028 Saint Andrews Blvd.,"Charleston, SC 29407",(843) 577-6633,2
https://s3-media1.fl.yelpcdn.com/bphoto/AUranZk19gggCQdGedZMkg/90s.jpg,Arby's,https://www.yelp.com/biz/arbys-charleston-7?osq=Restaurants,8,$,Fast Food,West Ashley,1646 Sam Rittenberg Blvd,"Charleston, SC 29407",(843) 766-5141,2
https://s3-media1.fl.yelpcdn.com/bphoto/KxC-g4mKDc58Xf4hBW36Og/90s.jpg,Hardee's Restaurant,https://www.yelp.com/biz/hardees-restaurant-charleston-2?osq=Restaurants,9,$,Fast Food,West Ashley,2563 Ashley River Rd,"Charleston, SC 29414",(843) 571-6809,2
https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Subway,https://www.yelp.com/biz/subway-charleston-46?osq=Restaurants,9,$,Sandwiches,West Ashley,1704 Sam Rittenberg Blvd,"Charleston, SC 29407",(843) 573-2530,2
https://s3-media2.fl.yelpcdn.com/bphoto/QLYH_Skq08-G5YQsrZ-PqQ/90s.jpg,Hopsings,https://www.yelp.com/biz/hopsings-charleston?osq=Restaurants,18,$,Chinese,West Ashley,630 Skylark Dr,"Charleston, SC 29407",(843) 573-8887,2
https://s3-media4.fl.yelpcdn.com/bphoto/yIhpIHDpHVcihXiPltN2dA/90s.jpg,Domino's Pizza,https://www.yelp.com/biz/dominos-pizza-charleston-14?osq=Restaurants,19,$$,Pizza,West Ashley,1930 Ashley River Rd,"Charleston, SC 29407",(843) 571-5200,2
https://s3-media3.fl.yelpcdn.com/bphoto/rxgNGcjzS1gYO8EZJ137eA/90s.jpg,Applebee's,https://www.yelp.com/biz/applebees-charleston?osq=Restaurants,27,$$,American,West Ashley,1859 Sam Rittenberg Blvd,"Charleston, SC 29407",(843) 556-6421,2
https://s3-media3.fl.yelpcdn.com/bphoto/wk7z58b9Xonj0wvQYpRuYQ/90s.jpg,Zaxby's Chicken Fingers & Buffalo Wings,https://www.yelp.com/biz/zaxbys-chicken-fingers-and-buffalo-wings-charleston?osq=Restaurants,4,$,Fast Food,West Ashley,3476 Shelby Ray Ct,"Charleston, SC 29414",(843) 763-0466,2.5
https://s3-media3.fl.yelpcdn.com/bphoto/6AS10DjnEgDk3ugjxEJ23w/90s.jpg,A1 China Super Buffet,https://www.yelp.com/biz/a1-china-super-buffet-charleston?osq=Restaurants,11,$,Chinese,West Ashley,975 Savannah Hwy,"Charleston, SC 29407",(843) 556-3599,2.5
https://s3-media1.fl.yelpcdn.com/bphoto/hz4oj2YQ7XtNPJaXddWiNw/90s.jpg,McDonald's,https://www.yelp.com/biz/mcdonalds-charleston-3?osq=Restaurants,13,$,Fast Food,West Ashley,2007 Magwood Dr,"Charleston, SC 29414",(843) 763-7005,2.5
https://s3-media4.fl.yelpcdn.com/bphoto/iTaFBaTKCBIpWHczS3kz5w/90s.jpg,IHOP,https://www.yelp.com/biz/ihop-charleston-3?osq=Restaurants,16,$,Breakfast & Brunch,West Ashley,1521 Savannah Hwy,"Charleston, SC 29407",(843) 556-3441,2.5
https://s3-media4.fl.yelpcdn.com/bphoto/j7Z3dLfVYldqljj6XeaOSA/90s.jpg,Red Lobster,https://www.yelp.com/biz/red-lobster-charleston-2?osq=Restaurants,16,$$,Seafood,West Ashley,2080 Sam Rittenburg Blvd,"Charleston, SC 29407",(843) 763-7345,2.5
https://s3-media3.fl.yelpcdn.com/bphoto/ek5dk9q8P2H2W-JrEL4MWw/90s.jpg,Ocean China Super Buffet,https://www.yelp.com/biz/ocean-china-super-buffet-charleston?osq=Restaurants,20,$,Buffets,West Ashley,975 Savannah Hwy,"Charleston, SC 29407",(843) 556-3599,2.5
https://s3-media1.fl.yelpcdn.com/bphoto/GyWdx1ypjwmjyj7o30wh-g/90s.jpg,China Dragon,https://www.yelp.com/biz/china-dragon-charleston?osq=Restaurants,21,$,Szechuan,West Ashley,65 Sycamore Ave,"Charleston, SC 29407",(843) 766-8588,2.5
https://s3-media3.fl.yelpcdn.com/bphoto/BjJUDqLPPGgfqLxgzprFyw/90s.jpg,Sonic Drive-In,https://www.yelp.com/biz/sonic-drive-in-charleston-5?osq=Restaurants,22,$,Fast Food,West Ashley,3418 Shelby Ray Ct,"Charleston, SC 29414",(843) 852-0335,2.5
https://s3-media2.fl.yelpcdn.com/bphoto/du-BgU2eDzvQqYgK2BCCBA/90s.jpg,Easterby's Family Grille,https://www.yelp.com/biz/easterbys-family-grille-charleston?osq=Restaurants,26,$$,Seafood,West Ashley,2388 Ashley River Rd,"Charleston, SC 29414",(843) 556-5707,2.5
https://s3-media1.fl.yelpcdn.com/bphoto/YM8CcitGf9GYioeH6bNSfQ/90s.jpg,Harborview Restaurant & Lounge,https://www.yelp.com/biz/harborview-restaurant-and-lounge-charleston?osq=Restaurants,29,$$,Southern,West Ashley,301 Savannah Hwy,"Charleston, SC 29407",(843) 556-7100,2.5
https://s3-media2.fl.yelpcdn.com/bphoto/1FhRTS8pIv1-geBSiBn7Hg/90s.jpg,Waffle House,https://www.yelp.com/biz/waffle-house-charleston-3?osq=Restaurants,31,$,Diners,West Ashley,2229 Savannah Hwy,"Charleston, SC 29414",(843) 571-4540,2.5
https://s3-media4.fl.yelpcdn.com/bphoto/b-StUmyKpRlehnh2q_SbFQ/90s.jpg,Buck's Pizza,https://www.yelp.com/biz/bucks-pizza-charleston?osq=Restaurants,46,$$,Pizza,West Ashley,1660 Sam Rittenberg Blvd,"Charleston, SC 29407",(843) 766-3233,2.5
https://s3-media3.fl.yelpcdn.com/bphoto/-JaDnSmdRd0YF0B0dZPTFQ/90s.jpg,Cafeteria @ St. Francis Hospital,https://www.yelp.com/biz/cafeteria-st-francis-hospital-charleston?osq=Restaurants,1,,Cafeteria,West Ashley,2095 Henry Tecklenburg Dr,"Charleston, SC 29414",(843) 402-1000,3
https://s3-media4.fl.yelpcdn.com/bphoto/o7Zhv5w7EWN5Sa7YF-EIaA/90s.jpg,Chick-fil-A,https://www.yelp.com/biz/chick-fil-a-charleston-11?osq=Restaurants,1,$,Fast Food,West Ashley,2070 Sam Rittenberg Blvd,"Charleston, SC 29407",(843) 556-0216,3
https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Charleston Crabshack,https://www.yelp.com/biz/charleston-crabshack-charleston?osq=Restaurants,2,,Seafood,West Ashley,1901 Ashley River Rd,"Charleston, SC 29407",(843) 573-0303,3
https://s3-media3.fl.yelpcdn.com/bphoto/2HNIbUC07ZEWKvjUqJ2Ztw/90s.jpg,Pizza Hut,https://www.yelp.com/biz/pizza-hut-charleston-18?osq=Restaurants,2,,Pizza,West Ashley,"2457 Ashley River Rd., Ste. 1","Charleston, SC 29414",(843) 735-6500,3
https://s3-media2.fl.yelpcdn.com/bphoto/hQ7W5F_maC48rEMoC1kiUg/90s.jpg,China Master,https://www.yelp.com/biz/china-master-charleston?osq=Restaurants,3,,Chinese,West Ashley,2070 Sam Rittenberg Blvd,"Charleston, SC 29407",(843) 766-2717,3
https://s3-media3.fl.yelpcdn.com/bphoto/Ef-ETPBN8N4dP8bOIYyPNQ/90s.jpg,Subway,https://www.yelp.com/biz/subway-charleston-27?osq=Restaurants,3,$,Sandwiches,West Ashley,3417 Shelby Ray Ct,"Charleston, SC 29414",(843) 769-9889,3
https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Wendy's,https://www.yelp.com/biz/wendys-charleston-14?osq=Restaurants,3,$,Fast Food,West Ashley,1721 Sam Rittenberg Blvd,"Charleston, SC 29407",(843) 571-4226,3
https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Five Guys Hamburgers,https://www.yelp.com/biz/five-guys-hamburgers-charleston?osq=Restaurants,4,,Burgers,West Ashley,1662 Savannah Hwy,"Charleston, SC 29407",(843) 556-5489,3
https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Food Lion,https://www.yelp.com/biz/food-lion-charleston-6?osq=Restaurants,4,,Delis,West Ashley,2245 Ashley Crossing Dr Unit F,"Charleston, SC 29414",(843) 556-8336,3
https://s3-media3.fl.yelpcdn.com/bphoto/pVsCO6ZLFuakMRrcvOMpow/90s.jpg,Subway,https://www.yelp.com/biz/subway-charleston-45?osq=Restaurants,5,$,Fast Food,West Ashley,2070 Sam Rittenberg Blvd,"Charleston, SC 29407",(843) 571-0600,3
https://s3-media1.fl.yelpcdn.com/bphoto/QzWi3RauBSyAE54BW-nA5g/90s.jpg,Wolf Track Inn,https://www.yelp.com/biz/wolf-track-inn-charleston?osq=Restaurants,6,$$,Bars,West Ashley,1807 Old Parsonage Rd,"Charleston, SC 29414",(843) 763-0853,3
https://s3-media2.fl.yelpcdn.com/bphoto/zftpqHv5MDlJ_m6xF585mw/90s.jpg,Captain D's,https://www.yelp.com/biz/captain-ds-charleston?osq=Restaurants,8,$,Seafood,West Ashley,1936 Savannah Hwy,"Charleston, SC 29407",(843) 571-2308,3
https://s3-media4.fl.yelpcdn.com/bphoto/7WEsgE4Zdd_mjocujeikVQ/90s.jpg,Jade Garden,https://www.yelp.com/biz/jade-garden-charleston?osq=Restaurants,9,$,Soup,West Ashley,3125 Bees Ferry Rd,"Charleston, SC 29414",(843) 766-0666,3
https://s3-media2.fl.yelpcdn.com/bphoto/TBd51gTVLr-ud-DjraOVdA/90s.jpg,Papa John's Pizza,https://www.yelp.com/biz/papa-johns-pizza-charleston-10?osq=Restaurants,11,$,Pizza,West Ashley,1836 Ashley River Rd Ste Q,"Charleston, SC 29407",(843) 763-6666,3
https://s3-media1.fl.yelpcdn.com/bphoto/Lj1jkCvX9dYsIOnA1NH5dw/90s.jpg,Kobe Grill,https://www.yelp.com/biz/kobe-grill-charleston?osq=Restaurants,14,$,Japanese,West Ashley,1836 Ashley River Rd,"Charleston, SC 29407",(843) 297-8097,3
https://s3-media4.fl.yelpcdn.com/bphoto/wziE4aWWVPHqsXYPHg3hqw/90s.jpg,Clean Eatz,https://www.yelp.com/biz/clean-eatz-charleston?osq=Restaurants,18,$,Salad,West Ashley,1662 Savannah Hwy,"Charleston, SC 29407",(843) 277-2906,3
https://s3-media3.fl.yelpcdn.com/bphoto/vu2DsWDK2WLqPlYZZj6zxg/90s.jpg,Ruby Tuesday,https://www.yelp.com/biz/ruby-tuesday-charleston-2?osq=Restaurants,22,$$,Burgers,West Ashley,1953 Savannah Highway,"Charleston, SC 29407",(843) 763-5110,3
https://s3-media4.fl.yelpcdn.com/bphoto/D9qvGBMuOe034TCxyZQhyQ/90s.jpg,Panda Palace,https://www.yelp.com/biz/panda-palace-charleston?osq=Restaurants,25,$,Chinese,West Ashley,1119 Wappoo Rd,"Charleston, SC 29407",(843) 571-3288,3
https://s3-media2.fl.yelpcdn.com/bphoto/l4sf9itNzvV6oXN1LxKYog/90s.jpg,China Fun,https://www.yelp.com/biz/china-fun-charleston?osq=Restaurants,33,$,Chinese,West Ashley,3025 Ashley Town Ctr Dr,"Charleston, SC 29414",(843) 763-4955,3
https://s3-media3.fl.yelpcdn.com/bphoto/ek6lqNsrVVx6SUaPWi0-7Q/90s.jpg,O'Charley's Restaurant & Bar,https://www.yelp.com/biz/o-charleys-restaurant-and-bar-charleston?osq=Restaurants,35,$$,American,West Ashley,2126 Henry Tecklenburg Dr,"Charleston, SC 29414",(843) 763-9568,3
https://s3-media2.fl.yelpcdn.com/bphoto/5mQ3eZGpATzBPQg8vU83Kw/90s.jpg,Baroni's Pizza,https://www.yelp.com/biz/baronis-pizza-charleston?osq=Restaurants,38,$,Pizza,West Ashley,1975 Magwood Dr,"Charleston, SC 29414",(843) 573-0100,3
https://s3-media4.fl.yelpcdn.com/bphoto/2I1TrGmNHh5J9G05vsQOeA/90s.jpg,Manny's Neighborhood Grille,https://www.yelp.com/biz/mannys-neighborhood-grille-charleston?osq=Restaurants,41,$$,Greek,West Ashley,1680 Old Towne Rd,"Charleston, SC 29407",(843) 763-3908,3
https://s3-media4.fl.yelpcdn.com/bphoto/4JUlS6goQ8U4l4CsH_Lyrg/90s.jpg,Outback Steakhouse,https://www.yelp.com/biz/outback-steakhouse-charleston-2?osq=Restaurants,50,$$,Steakhouses,West Ashley,1890 Sam Rittenberg Blvd,"Charleston, SC 29407",(843) 763-8999,3
https://s3-media2.fl.yelpcdn.com/bphoto/pfrQQ7vbudDflA6FGgVPQw/90s.jpg,The Crab Shack,https://www.yelp.com/biz/the-crab-shack-charleston?osq=Restaurants,61,$$,Seafood,West Ashley,1901 Ashley River Rd,"Charleston, SC 29407",(843) 763-4494,3
https://s3-media1.fl.yelpcdn.com/bphoto/y9TBPJyh0PHCwjolwb7SbQ/90s.jpg,3 Matadors Tequileria,https://www.yelp.com/biz/3-matadors-tequileria-charleston?osq=Restaurants,90,$$,Mexican,West Ashley,2447 Ashley River Rd,"Charleston, SC 29414",(843) 414-7894,3
https://s3-media3.fl.yelpcdn.com/bphoto/0LOGVeNd6bF9Gwyv24-ylg/90s.jpg,Bushido Japanese Restaurant,https://www.yelp.com/biz/bushido-japanese-restaurant-charleston?osq=Restaurants,103,$$,Sushi Bars,West Ashley,1975 Magwood Dr,"Charleston, SC 29414",(843) 573-2440,3
https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Church's Chicken,https://www.yelp.com/biz/churchs-chicken-charleston-4?osq=Restaurants,3,$,Chicken Wings,West Ashley,1829 Sam Rittenberg Blvd,"Charleston, SC 29407",(843) 571-7290,3.5
https://s3-media4.fl.yelpcdn.com/bphoto/6QBI-pY-C7Mn0umDwviDXQ/90s.jpg,Jimmy John's,https://www.yelp.com/biz/jimmy-johns-charleston-5?osq=Restaurants,6,$$,Sandwiches,West Ashley,1300 Savannah Hwy,"Charleston, SC 29407",(843) 573-4735,3.5
https://s3-media2.fl.yelpcdn.com/bphoto/S-LyaOvzjqCkK6l6RHkQ-Q/90s.jpg,Sub Station II,https://www.yelp.com/biz/sub-station-ii-charleston?osq=Restaurants,9,$,Sandwiches,West Ashley,821 Orleans Rd,"Charleston, SC 29407",(843) 225-8378,3.5
https://s3-media4.fl.yelpcdn.com/bphoto/dHv74mZpVqR7z4ktmQy5aQ/90s.jpg,Hibachi Grill,https://www.yelp.com/biz/hibachi-grill-charleston?osq=Restaurants,12,$,Japanese,West Ashley,1213 Savannah Hwy,"Charleston, SC 29407",(843) 769-7335,3.5
https://s3-media3.fl.yelpcdn.com/bphoto/Xiqwwn2vqNWdQYgdS5FPNQ/90s.jpg,Zombie Bob's Pizza - Temp. CLOSED,https://www.yelp.com/biz/zombie-bobs-pizza-charleston?osq=Restaurants,12,$,Pizza,West Ashley,1401 Sam Rittenberg Blvd,"Charleston, SC 29403",,3.5
https://s3-media1.fl.yelpcdn.com/bphoto/4RMyKf89y2lYcqi3noonag/90s.jpg,Taco Bell,https://www.yelp.com/biz/taco-bell-charleston-10?osq=Restaurants,13,$,Fast Food,West Ashley,2040 Savannah Hwy,"Charleston, SC 29407",(843) 571-6121,3.5
https://s3-media4.fl.yelpcdn.com/bphoto/RlzUTa6yxR1OUG2b6oVFbQ/90s.jpg,Trotters Restaurant,https://www.yelp.com/biz/trotters-restaurant-charleston?osq=Restaurants,13,$$,Restaurants,West Ashley,2008 Savannah Hwy,"Charleston, SC 29407",(843) 571-0027,3.5
https://s3-media2.fl.yelpcdn.com/bphoto/wK84qqQwAGxtctcPYLRpAw/90s.jpg,Chick-fil-A,https://www.yelp.com/biz/chick-fil-a-charleston-7?osq=Restaurants,17,$,Fast Food,West Ashley,1656 Savannah Hwy,"Charleston, SC 29407",(843) 766-4202,3.5
https://s3-media4.fl.yelpcdn.com/bphoto/imE6BYkF5vOLAtzs2RRxSQ/90s.jpg,Moe's Southwest Grill,https://www.yelp.com/biz/moes-southwest-grill-charleston-2?osq=Restaurants,17,$,Mexican,West Ashley,1812 Sam Rittenberg Blvd,"Charleston, SC 29407",(843) 225-6637,3.5
https://s3-media4.fl.yelpcdn.com/bphoto/gdTNb5P3ymABwkXp2QMXrg/90s.jpg,Firehouse Subs,https://www.yelp.com/biz/firehouse-subs-charleston?osq=Restaurants,22,$,Fast Food,West Ashley,1836 Ashley River Rd.,"Charleston, SC 29407",(843) 766-9111,3.5
https://s3-media2.fl.yelpcdn.com/bphoto/tf-n95bfhfDVYR2a-cwGwg/90s.jpg,Waffle House,https://www.yelp.com/biz/waffle-house-charleston-2?osq=Restaurants,22,$,Breakfast & Brunch,West Ashley,325 Savannah Hwy,"Charleston, SC 29407",(843) 766-0717,3.5
https://s3-media3.fl.yelpcdn.com/bphoto/OsgpN5p97vwX3_xSOwnTSA/90s.jpg,T-Bonz Gill & Grill,https://www.yelp.com/biz/t-bonz-gill-and-grill-charleston-3?osq=Restaurants,23,$$,Seafood,West Ashley,1668 Old Towne Rd,"Charleston, SC 29407",(843) 556-2478,3.5
https://s3-media3.fl.yelpcdn.com/bphoto/NI5HjEgz42e7PmKSAnHgXw/90s.jpg,Groucho's Deli,https://www.yelp.com/biz/grouchos-deli-charleston-6?osq=Restaurants,26,$,Delis,West Ashley,1871 Sam Rittenberg Blvd,"Charleston, SC 29407",(843) 573-1900,3.5
https://s3-media2.fl.yelpcdn.com/bphoto/iVpGf1E0oSunxRVGf7pgVA/90s.jpg,Olympik Restaurant & Bakery,https://www.yelp.com/biz/olympik-restaurant-and-bakery-charleston?osq=Restaurants,26,$$,Bakeries,West Ashley,1662 Savannah Hwy,"Charleston, SC 29407",(843) 556-9359,3.5
https://s3-media2.fl.yelpcdn.com/bphoto/nmnh644XyYi7rE3d8hDf3Q/90s.jpg,Nakato Japanese Steak House,https://www.yelp.com/biz/nakato-japanese-steak-house-charleston?osq=Restaurants,27,$$,Japanese,West Ashley,1734 Sam Rittenberg Blvd,"Charleston, SC 29407",(843) 769-7475,3.5
https://s3-media2.fl.yelpcdn.com/bphoto/JUIuxT0WwTkRyYckObWnhw/90s.jpg,Chick-fil-A,https://www.yelp.com/biz/chick-fil-a-charleston-5?osq=Restaurants,29,$,Fast Food,West Ashley,2013 Magwood Dr,"Charleston, SC 29414",(843) 571-1209,3.5
https://s3-media3.fl.yelpcdn.com/bphoto/r9Szl93rWKrsS6uuRAZVjQ/90s.jpg,Jason's Deli,https://www.yelp.com/biz/jasons-deli-charleston?osq=Restaurants,31,$,Delis,West Ashley,975 Savannah Hwy,"Charleston, SC 29407",(843) 769-6900,3.5
https://s3-media3.fl.yelpcdn.com/bphoto/joDo9Ug2XAC-0f7Ebzt27g/90s.jpg,El Dorado Mexican Restaurant,https://www.yelp.com/biz/el-dorado-mexican-restaurant-charleston?osq=Restaurants,38,$,Mexican,West Ashley,1109 Savannah Hwy,"Charleston, SC 29407",(843) 763-0699,3.5
https://s3-media1.fl.yelpcdn.com/bphoto/PQaS4QSiJDCdpGUZNLKwnQ/90s.jpg,Andolini's,https://www.yelp.com/biz/andolinis-charleston-2?osq=Restaurants,39,$$,Italian,West Ashley,1940 Sam Rittenberg Blvd,"Charleston, SC 29407",(843) 225-4743,3.5
https://s3-media1.fl.yelpcdn.com/bphoto/Ixv2dVPrIuopmtYSTyZ9dA/90s.jpg,Cook Out,https://www.yelp.com/biz/cook-out-charleston?osq=Restaurants,40,$,Fast Food,West Ashley,2036 Savannah Hwy,"Charleston, SC 29407",,3.5
https://s3-media3.fl.yelpcdn.com/bphoto/04oiaCt_vSU82yqpLZ44bA/90s.jpg,Kickin' Chicken,https://www.yelp.com/biz/kickin-chicken-charleston-4?osq=Restaurants,42,$$,American,West Ashley,1179 Sam Rittenberg Blvd,"Charleston, SC 29407",(843) 766-5292,3.5
https://s3-media3.fl.yelpcdn.com/bphoto/acR1pInezdDl749oLp_3Iw/90s.jpg,Panera Bread,https://www.yelp.com/biz/panera-bread-charleston-2?osq=Restaurants,48,$,Sandwiches,West Ashley,2000 Sam Rittenberg Boulevard,"Charleston, SC 29407",(843) 556-0991,3.5
https://s3-media4.fl.yelpcdn.com/bphoto/nWdvfq0mq5MKzFZYQDUR0g/90s.jpg,East Bay Deli,https://www.yelp.com/biz/east-bay-deli-charleston-3?osq=Restaurants,49,$,Delis,West Ashley,858 Savannah Hwy,"Charleston, SC 29407",(843) 571-2244,3.5
https://s3-media4.fl.yelpcdn.com/bphoto/fJzNJMGcNrrAqnliYkyWrA/90s.jpg,d d Peckers' Wing Shack,https://www.yelp.com/biz/d-d-peckers-wing-shack-charleston?osq=Restaurants,53,$$,Chicken Wings,West Ashley,1660 Savannah Hwy,"Charleston, SC 29407",(843) 640-5823,3.5
https://s3-media1.fl.yelpcdn.com/bphoto/WEXPNrJUuGH4iWZCh69f4w/90s.jpg,Rio Grande,https://www.yelp.com/biz/rio-grande-charleston?osq=Restaurants,53,$$,Mexican,West Ashley,1975 Magwood Dr,"Charleston, SC 29414",(843) 766-1496,3.5
https://s3-media3.fl.yelpcdn.com/bphoto/cksXF3tgZvVet9Goa0kDjQ/90s.jpg,Toast of West Ashley,https://www.yelp.com/biz/toast-of-west-ashley-charleston?osq=Restaurants,53,$$,American,West Ashley,2026 Savannah Hwy,"Charleston, SC 29407",(843) 556-0006,3.5
